Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
give_birth_menu_d0048a54		"Ага, хорошо тебе говорить," откликнулась Лизетта. "А у меня, между прочим, один спиногрыз уже есть. А мне ведь всего-то [age_girls.get(GirlName, 99)]!"	game/Town/Temple/GiveBirth.rpy	103	"[what]"
give_birth_menu_ce54a0a1		"Ага, хорошо тебе говорить," откликнулась Лизетта. "А у меня, между прочим, [kids[GirlName]] детей. А мне ведь всего-то [age_girls.get(GirlName, 99)]!"	game/Town/Temple/GiveBirth.rpy	105	"[what]"
give_birth_menu_8a16f215		"Ну, Лизка, пора бы и привыкнуть, не первый раз!" вмешалась в разговор Жоржетта. "Мы с тобой передком на жизнь зарабатываем, так что залеты неизбежны. Но ничего другого лично я делать не умею, да и не хочу. Думаю что и ты не очень-то рвешься полы мыть."	game/Town/Temple/GiveBirth.rpy	106	"[what]"
give_birth_menu_2fbd214c		"Да знаю я, Жоржетта, права ты, но дай хоть пожаловаться-то!"	game/Town/Temple/GiveBirth.rpy	107	"[what]"
give_birth_menu_92a1d653		"Ну, пожаловалась и харэ, идем скорее, а то прямо здесь родишь!"	game/Town/Temple/GiveBirth.rpy	108	"[what]"
give_birth_menu_93e6df4e		"А чего мне волноваться," воскликнула вдова. "Это ведь не первый мой ребеночек и даже не второй. 	game/Town/Temple/GiveBirth.rpy	111	"[what]"
give_birth_menu_f26a7d50	extend 	Правда первый, что я без мужа и не от мужа рожаю, ну да справлюсь. Гретка, сестренка моя младшая, нескольких так родила и не парится. 	game/Town/Temple/GiveBirth.rpy	113	extend "[what]"
give_birth_menu_8460cbca	extend 	Разве что без мужа рожать, ну да я и раньше так рожала! 	game/Town/Temple/GiveBirth.rpy	115	extend "[what]"
give_birth_menu_977d122c	extend 	Только вот я думаю, что я его от Эдди прижила. Правда отец Герхард, дай ему Ильматер здоровьичка, говорит что ничего страшного в этом нет. Но он святой человек, а соседи и соседушки мои-то далеко не святые. Что они-то скажут?"	game/Town/Temple/GiveBirth.rpy	117	extend "[what]"
give_birth_menu_df30fdfe		Эдди, хоть и явно обрадовался услышав признание Ребекки, ничего не сказал.	game/Town/Temple/GiveBirth.rpy	118	"[what]"
give_birth_menu_713f46bb		Вы же решили успокоить безутешную вдову: "Так им необязательно знать, что ты на члене своего управляющего весело скакала и от него родила. Не говори им, всего делов то. Никто и не догадается."	game/Town/Temple/GiveBirth.rpy	119	"[what]"
give_birth_menu_af550f7b		Бекки в ответ только скептически хмыкнула.	game/Town/Temple/GiveBirth.rpy	120	"[what]"
give_birth_menu_4341c986	extend 	Тем более что я уверена, что ребеночек мой от тебя. А ведь ты меня не оставишь, правда Стефанчик?"	game/Town/Temple/GiveBirth.rpy	122	extend "[what]"
give_birth_menu_addb5ad1		Вы малость вздрогнули и начали внимательно рассматривать пятно на потолке.	game/Town/Temple/GiveBirth.rpy	123	"[what]"
give_birth_menu_de75caf8	extend 	К тому же я думаю, что младенчиком меня святой человек наградил, отец Герхард. А значит он будет отмечен благословением великого Ильматера."	game/Town/Temple/GiveBirth.rpy	125	extend "[what]"
give_birth_menu_de5d9c9e		"Кхм," прокашлялись вы, "А ты точно уверена, что он святой?"	game/Town/Temple/GiveBirth.rpy	126	"[what]"
